# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	17-Nov-2015
# 
# Hydrophone description
HYD_MFG	ONDA
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1765
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 7.950	 -265.31	  5.424E-008	4.413E-005	      9.324
 8.000	 -265.31	  5.424E-008	4.413E-005	      9.321
 8.050	 -265.29	  5.440E-008	4.439E-005	      9.317
 8.100	 -265.30	  5.435E-008	4.430E-005	      9.314
 8.150	 -265.30	  5.431E-008	4.424E-005	      9.311
 8.200	 -265.29	  5.438E-008	4.436E-005	      9.308
 8.250	 -265.30	  5.432E-008	4.426E-005	      9.305
 8.300	 -265.31	  5.429E-008	4.421E-005	      9.302
 8.350	 -265.29	  5.439E-008	4.438E-005	      9.299
 8.400	 -265.32	  5.418E-008	4.404E-005	      9.296
 8.450	 -265.36	  5.397E-008	4.369E-005	      9.293
 8.500	 -265.35	  5.400E-008	4.375E-005	      9.290
 8.550	 -265.38	  5.384E-008	4.349E-005	      9.288
 8.600	 -265.36	  5.394E-008	4.364E-005	      9.285
 8.650	 -265.37	  5.388E-008	4.355E-005	      9.282
 8.700	 -265.35	  5.399E-008	4.373E-005	      9.279
 8.750	 -265.40	  5.373E-008	4.330E-005	      9.276
 8.800	 -265.37	  5.388E-008	4.355E-005	      9.273
 8.850	 -265.33	  5.413E-008	4.396E-005	      9.270
 8.900	 -265.34	  5.407E-008	4.386E-005	      9.268
 8.950	 -265.37	  5.386E-008	4.352E-005	      9.265
 9.000	 -265.38	  5.380E-008	4.342E-005	      9.262
 9.050	 -265.40	  5.367E-008	4.321E-005	      9.259
 9.100	 -265.38	  5.384E-008	4.349E-005	      9.257
 9.150	 -265.37	  5.386E-008	4.351E-005	      9.254
 9.200	 -265.36	  5.397E-008	4.369E-005	      9.251
 9.250	 -265.32	  5.417E-008	4.401E-005	      9.248
 9.300	 -265.32	  5.418E-008	4.404E-005	      9.246
 9.350	 -265.29	  5.440E-008	4.440E-005	      9.243
 9.400	 -265.29	  5.442E-008	4.442E-005	      9.240
 9.450	 -265.36	  5.395E-008	4.365E-005	      9.238
 9.500	 -265.46	  5.336E-008	4.271E-005	      9.235
 9.550	 -265.55	  5.276E-008	4.176E-005	      9.232
 9.600	 -265.65	  5.217E-008	4.083E-005	      9.230
 9.650	 -265.71	  5.182E-008	4.028E-005	      9.227
 9.700	 -265.83	  5.113E-008	3.922E-005	      9.225
 9.750	 -265.92	  5.057E-008	3.835E-005	      9.222
 9.800	 -266.01	  5.004E-008	3.756E-005	      9.219
 9.850	 -266.10	  4.953E-008	3.679E-005	      9.217
 9.900	 -266.19	  4.902E-008	3.604E-005	      9.214
